url,title,date,category,clean_content
https://www.dhakatribune.com/bangladesh/foreign-affairs/380715/34-776-bangladeshi-hajj-pilgrims-reach-saudi,"34,776 Bangladeshi Hajj pilgrims reach Saudi Arabia","08 May 2025, 05:43 PM",foreign_affairs,pilgrim receiv visa wait visa issuanc total Bangladeshi hajj pilgrim reach Saudi Arabia far accord late report hajj offic religi affair ministri accord report pilgrim reach Saudi Arabia flight till Thursday Bangladeshi pilgrim yet depart pilgrimag meanwhil pilgrim receiv visa still wait visa issuanc
https://www.dhakatribune.com/bangladesh/foreign-affairs/380707/uk-seeks-dhaka-s-support-for-britain-s-candidature,UK seeks Dhaka's support for Britain's candidature for ICJ,"08 May 2025, 04:47 PM",foreign_affairs,meet side discuss various bilater multilater issu share interest unit kingdom seek Bangladesh s support unit kingdom s candidatur intern court justic appeal make British high commission Bangladesh Sarah Cook call foreign secretari MD hashish undo Wednesday foreign ministri say ministri s press releas Thursday meet two side exchang view wide ring bilater multilater issu mutual interest discuss touch upon recent develop region side underscor import DE escal stabil foreign secretari reiter Bangladesh s commit region peac express hope peac resolut ongo matter discuss also cover evolv role unit nation address contemporari global challeng foreign secretari highlight Bangladesh s activ contribut particular UN peacekeep mission reaffirm countri s dedic multilater cooper side discuss view issu UN UN committe decolon c continu cooper two countri judici issu etc high commission also address UN s ongo engag roar camp area foreign secretari emphas import creat conduc condit safe voluntari sustain repatri roast homeland call UK s continu support regard side express commit strengthen endur bilater relationship Bangladesh unit kingdom explor new avenu cooper mutual benefit
https://www.dhakatribune.com/bangladesh/foreign-affairs/380696/envoy-china-not-involved-in-so-called,Envoy: China not involved in 'so-called humanitarian corridor' issue,"08 May 2025, 02:56 PM",foreign_affairs,china interfer intern affair countri say chine ambassador Bangladesh yap wen chine ambassador Bangladesh yap wen Thursday say china involv call humanitarian corridor issu emphas china alway respect sovereignti territori integr countri regard corridor issu call humanitarian corridor make clear china involv far understand initi unit nation agenc provid humanitarian suppli rapin state affect conflict china parti matter say respons question deliv countri lectur ambassador reiter china interfer intern affair countri express hope Bangladesh Myanmar will resolv roar issu peac dialogu promot process repatri ask updat tees ta river comprehens manag restor project RCMP ambassador yap refer joint medium statement issu bilater meet chief advis prof Muhammad sinus chine presid xi jink state Bangladesh welcom particip chine compani project say china remain readi will help now Bangladesh decid whether want move forward say ambassador regard whether project proceed bilater trilater intern consortium ambassador yap emphas entir Bangladesh s decis china will respect whatev decis Bangladesh make hope project can start soon possibl ad early lectur envoy say china advoc multi polar world sovereign equal essenti everi nation regardless size strength wealth deserv full respect sovereignti digniti say stress countri interfer anoth s intern affair state fundament right independ choos social system develop path china Bangladesh alway respect independ sovereign state Bangladesh must remain free extern interfer say note peopl Bangladesh right determin path develop ambassador affirm china consist firm support Bangladesh uphold independ sovereignti nation digniti good pursu modern path suit nation condit return say Bangladesh remain commit one china polici reject notion Taiwan independ adher principl non interfer intern affair countri conclud say china Bangladesh relat withstand challeng intern upheav Bangladesh s evolv polit landscap continu grow strong secret ingredi equal mutual respect principl will remain central futur relationship say
https://www.dhakatribune.com/bangladesh/foreign-affairs/380691/concerned-over-delhi-islamabad-tensions-china,"Yao: Beijing concerned by Delhi-Islamabad tensions, opposes all forms of terrorism","08 May 2025, 02:06 PM",foreign_affairs,Beij urg side act interest peac stabil say chine ambassador Bangladesh yap wen describ India Pakistan china s neighbor chine ambassador Bangladesh yap wen Thursday say china oppos form terror call imparti investig earli date note tension India Pakistan continu escal urg side act interest peac stabil stay calm exercis restraint refrain take action may complic situat say yap say India Pakistan will alway s neighbor re china s neighbor good mention India launch militari strike target Pakistan earli Wednesday say china find regrett concern ongo situat yap say world today full turmoil instabl uncertainti matter intern landscap may evolv china will stand firm right side histori side human progress serv stabl certain peac forc world ad note also ongo negoti unit state economi point compromis earn respect hold firm principl fair justic can countri safeguard interest ambassador yap say china stand readi work Bangladesh parti deepen mutual benefici cooper enhanc coordin joint resist unilater protection hegemon bulli practice order uphold free trade multilateral  promot inclus econom global say need defend intern fair justic china will continu pursu peac develop cooper mutual benefit build peac safe prosper beauti amic communiti share futur neighbor countri ambassador say china stand readi support Bangladesh matter includ cooper south Asia region connect roar issu coordin posit unit nation multilater forum releas posit effect china Bangladesh friendship region world maintain peac stabil south Asia safeguard legitim right interest develop countri move forward say will walk side side path toward respect nation modern guid consensus reach two leader envoy say china readi work Bangladesh start anew ht anniversari renew tradit friendship strengthen strateg communic deepen practice cooper promot peopl peopl bond advanc high qualiti belt road cooper let s work togeth lift comprehens strateg cooper partnership new level embark next golden year china Bangladesh relat say ambassador yap Bangladesh institut intern strateg studi bliss organ countri lectur five decad Bangladesh china relat toward new height bliss auditorium yap speak
https://www.dhakatribune.com/bangladesh/foreign-affairs/380687/ambassador-yao-dhaka-beijing-set-to-elevate-trade,"Ambassador Yao: Dhaka, Beijing set to elevate trade ties to new level","08 May 2025, 01:26 PM",foreign_affairs,chine ambassador yap wen say visit large ever busi deleg Bangladesh china late month will send strong signal open cooper mutual benefit chine ambassador Bangladesh yap wen Thursday say visit large ever busi deleg Bangladesh china lead chine minist commerc Wang go late month will send strong signal open cooper mutual benefit will elev Bangladesh china econom trade relat new level confid visit will send strong signal open cooper mutual benefit will elev china Bangladesh econom trade relat new level say ad chine minist will lead chine investor visit Bangladesh end month visit two side will co host trade invest exchang event hundr chine Bangladeshi enterpris will engag explor cooper opportun yap say ht meet Bangladesh china joint econom trade commiss will hold agre concret measur two side econom trade cooper Bangladesh institut intern strateg studi bliss organ countri lectur five decad Bangladesh china relat toward new height bliss auditorium yap speak
https://www.dhakatribune.com/bangladesh/foreign-affairs/380680/what-risks-does-india-pakistan-conflict-pose-for,What risks does India-Pakistan conflict pose for Bangladesh economy?,"08 May 2025, 11:51 AM",foreign_affairs,economist emphas urgent need strateg plan govern policymak sinc news break violenc erupt India Pakistan former launch strike latter prompt Islamabad vow retali panic spread across south Asia direct impact Dhaka stock exchang market see major drop start trade day Wednesday hour attack howev impact limit capit market rippl effect conflict touch multipl sector Bangladesh s economi expert warn conflict turn full blow prolong war Bangladesh face serious challeng trade invest inflat remitt diplomat balanc economist emphas urgent need strateg plan govern policymak without prior prepar tackl multidimension pressur war bring Bangladesh s economi may come signific strain say despit tension India Pakistan countri maintain commerci tie Bangladesh especi India one Bangladesh s top import partner war scenario border trade transit rout south Asian maritim transport corridor disrupt also concern potenti delay cancel export Bangladesh s readi make garment pharmaceut light engin product rise polit instabl south Asia may lead foreign investor label region high risk zone reduc exist potenti foreign direct invest FDIC mani ongo project infrastructur textil cit renew energi come halt economist believ war continu multipl sector Bangladesh s economi will negat impact especi foreign trade invest logist export order suppli chain give close trade relationship Bangladesh India militari conflict direct affect import export addit India increas militari spend may scale back domest develop project region cooper effort imped Bangladesh s econom progress rd mustachio Brahman distinguish fellow privat research organ center polici dialogu cpd say although current state war India Pakistan may pose major threat Bangladesh s busi activ matter serious concern tension two nuclear power can negat consequ region stabil cooper ad India import trade partner Bangladesh signific portion export goe Indian market duti free access increas Indian militari spend impact econom prioriti may negat affect Bangladesh s export besmear presid Mohammad harem repres knitwear manufactur echo concern war India Pakistan will just affect also neighbor economi like Bangladesh discuss event hold sonar hotel Wednesday say war disrupt import export rout reli heavili import raw materi like yarn fabric disrupt suppli chain due war will direct impact garment industri ad war never benefici countri flame war spread border adjac countri like will also suffer econom expert suggest amid crisi Bangladesh must diversifi trade strategi look altern market strengthen diplomat effort furthermor export orient industri must adopt disciplin strategi monitor global demand price fluctuat amid India Pakistan conflict Bangladesh s stock market suffer major crash Wednesday end day sex index Dhaka stock exchang dose drop point near close point low five year singl day fall large sinc October panic among investor lead massiv sell off Wednesday nine compani stock rise valu fall five remain unchang slasher Brahman manag director midway secur tell bangl tribun India Pakistan war situat creat extrem instabl market geopolit uncertainti frighten investor mani sell share fear safeti also mention letter financi institut divis fee arriv Wednesday morn say may high level meet will hold offic chief advis financ advis fee secretari sec chairman will present meet will discuss measur stabil market howev posit messag enough immedi restor investor confid potenti war drive global fuel price price import crude oil LNG middl east increas cost electr product Bangladesh will rise trigger widespread inflat across industri consum level particular transport agricultur product cost rise food price may spiral control stakehold express concern mani Bangladeshi expatri worker base middl east Malaysia polit atmospher region may also affect India Pakistan tension war drag labor market stagnat threaten declin remitt earn Bangladesh maintain polit diplomat tie India Pakistan wake war countri may need adopt cautious stanc avoid offend either side context maintain balanc region global alli becom Bangladesh s primari diplomat strategi
https://www.dhakatribune.com/bangladesh/foreign-affairs/380637/ca-thanks-uae-for-the-investment-proposal-and,CA thanks UAE for the investment proposal and smooth visa for Bangladeshis,"07 May 2025, 07:10 PM",foreign_affairs,use recent start issu visit visa daili basi chief advis professor Muhammad sinus Wednesday thank unit Arab emir signific progress toward resum visa Bangladeshi nation welcom invest propos countri various sector professor sinus convey gratitud sheikh nahayan bin marabou AL anarchi cabinet minist toler coexist use lead high level deleg meet chief advis state guest hous jejunum use deleg lead AL anarchi also former minist high educ arriv short visit Dhaka Wednesday pm receiv chief advis s special envoy flutteri side hazmat shallow intern airport Ahmed bin ail AL essay minist state ministri foreign affair use mo ham Abdul Brahman AL haw secretari ministri invest part deleg instruct presid express solidar underlin friendship Bangladesh AL anarchi tell chief advis appreci enhanc dialogu two govern arrang recent time wish assur collabor area invest visa AL anarchi say appreci gestur chief advis professor sinus say welcom engag support also welcom invest ring industri mention relax visa regim chief advis say thank open door step still need take hope will remain engag resolv issu use recent start issu visit visa daili basi bulk visa busi deleg also expedit recent week addit onlin system skill employ visa reactiv ministri human resourc visa market manag hotel staff etc issu via rout recent week furthermor five hundr visa secur guard just issu anoth thousand approv immedi pipelin use ambassador Dhaka mullah ail AL chamoi Bangladesh ambassador use tare Ahmed also present meet use deleg leave Bangladesh meet
https://www.dhakatribune.com/bangladesh/foreign-affairs/380623/2-248-hajj-pilgrims-leave-for-saudi-arabia,"2,248 Hajj pilgrims leave for Saudi Arabia","07 May 2025, 06:12 PM",foreign_affairs,total Bangladeshi pilgrim expect travel Saudi Arabia year total pilgrim leave Saudi Arabia Wednesday perform year s hajj among pilgrim use binman Bangladesh airlin pilgrim use saurian airlin director joint secretari hajj offic ministri religi affair MD linkman hosanna reveal inform religi affair advis rd be Khalid hosanna formal inaugur hajj flight oper April asson hajj camp capit first hajj flight oper Saudi Arabia s nation carrier saurian airlin depart hazmat shallow intern airport April per hajj flight schedul conclud may return flight set begin June complet hajj ritual total Bangladeshi pilgrim expect travel Saudi Arabia year includ govern manag privat arrang new mobil applic balalaika featur transport essenti servic pilgrim launch year addit pilgrim provid per pay hajj card mobil sim card roam facil
https://www.dhakatribune.com/bangladesh/foreign-affairs/380608/bangladesh-urges-calm-as-tensions-rise-between,Bangladesh urges calm as tensions rise between India and Pakistan,"07 May 2025, 04:54 PM",foreign_affairs,Bangladesh hope diplomaci will eas tension ensur peac Bangladesh Wednesday express deep concern situat urg India Pakistan remain calm show restraint refrain take step aggrav situat govern Bangladesh close observ evolv situat India Pakistan say ministri foreign affair brief medium releas spirit region peac prosper stabil Bangladesh say remain hope tension will defus diplomat endeavor peac will ultim prevail benefit peopl region ad
https://www.dhakatribune.com/bangladesh/foreign-affairs/380605/india-pakistan-tensions-prompt-diversion-of,India-Pakistan tensions prompt diversion of Dhaka-bound international flights,"07 May 2025, 04:11 PM",foreign_affairs,accord airport sourc flight either divert mid air alter cours advanc amid rise secur concern region two intern flight bind Bangladesh chang rout amid rise tension India Pakistan follow missil attack part Pakistan Pakistan administ Kashmir Wednesday accord airport sourc flight either divert mid air alter cours advanc amid rise secur concern region say Turkish airlin kt Dhaka bind flight turkey divert muscat intern airport moan bypass Pakistan s airspac besid brazer airway rerout Dubai return leg head back Kuwait instead continu Dhaka airport author say divert flight start arriv hazmat shallow intern airport Dhaka Wednesday morn air traffic condit gradual stabil
https://www.dhakatribune.com/bangladesh/foreign-affairs/380600/40-myanmar-nationals-including-34-military-and,"40 Myanmar nationals, including 34 military and BGP personnel, repatriated","07 May 2025, 03:40 PM",foreign_affairs,follow early effort total Myanmar nation return three phase forti individu includ member Myanmar militari border guard polic bap flee Bangladesh due conflict Myanmar s rapin state repatri home countri handov process complet Wednesday afternoon cox s bazaar airport individu send back Myanmar aboard special aircraft dispatch Myanmar author brigadi general mm brim has an command border guard Bangladesh bib cox s bazaar region say amid ongo unrest rapin state member bap militari along sever civilian cross Bangladesh various point along border differ time custodi bib repatri ad warrior fetch air imag kw b db b MD glam muzak hosanna director cox s bazaar airport say special aircraft Myanmar land Wednesday repatri individu cox s bazaar regular intern passeng handl facil civil aviat author Bangladesh make special arrang accommod repatri relev offici personnel bring complet necessari immigr procedur prior departur repatri follow early effort total Myanmar nation return three phase addit Bangladeshi citizen imprison Myanmar also return home upon complet sentenc
https://www.dhakatribune.com/bangladesh/foreign-affairs/380555/yunus-seeks-dhaka-ottawa-stronger-investment-ties,Yunus seeks stronger Dhaka-Ottawa investment ties,"06 May 2025, 09:10 PM",foreign_affairs,despit overwhelm odd make steadi progress serious reform say chief advis prof sinus Canada s undo pacif trade repres Paul choppili meet chief advis professor Muhammad sinus Tuesday state guest hous jejunum chief advis extend invit Canadian investor explor opportun Bangladesh emphas countri s readi industri expans potenti region export hub sinus say can invest produc re export market prepar train peopl partner Canadian busi Canada alway welcom Bangladesh choppili current 2 offici visit Bangladesh lead high level busi deleg compris senior execut Canada s promin compani includ bell helicopt blackberri gild an active wear cm power advantag wireless communic believ Bangladesh s econom potenti say choppili bring deleg busi leader build strong commerci tie prais reform initi undertake professor sinus s leadership call bold necessari assembl impress advisori team choppili remark see clear sign progress reform govern initi lie foundat sustain econom growth Canada deepli valu relationship Bangladesh respons professor sinus say tri clean mess inherit disast feel like live year long earthquak despit overwhelm odd make steadi progress serious reform move forward need friend like side
https://www.dhakatribune.com/bangladesh/foreign-affairs/380551/touhid-dhaka-seeks-peace-not-conflict,"Dhaka seeks peace, not conflict, Touhid tells Pakistan FM","06 May 2025, 08:32 PM",foreign_affairs,Mohammad hashish DAR call foreign affair advis MD toughi hosanna brief step Islamabad take follow recent develop region foreign affair advis MD toughi hosanna Tuesday say convey Pakistani counterpart Bangladesh seek peac want avoid form conflict region toughi highlight import dialogu find solut problem telephon convers Mohammad hashish DAR sinc Pakistan foreign minist phone tell want peac want see conflict tell report ask convers Pakistan s deputi prime minist foreign minist DAR Monday night ask whether messag will convey India hosanna repli India want know anyth will tell Delhi exact thing need say anyth advanc advis say Pakistani minist call brief step Islamabad take follow recent develop region ask support particular reaction simpli say peac need prevail step take DE escal tension incid take place can escal tension expect want solut problem dialogu say advis advis telephon convers express concern regard current situat region stress import exercis restraint parti toughi also emphas need DE escal accord Pakistan ministri foreign affair ministri foreign affair Pakistan share inform x handl pm Monday DAR brief advis escal region tension result India s alleg unilater measur includ arbitrari decis suspend provis Indus water treati side reaffirm mutual commit strengthen Pakistan Bangladesh bilater relat emphas need maintain regular high level engag also discuss opportun enhanc cooper region multilater forum
https://www.dhakatribune.com/bangladesh/foreign-affairs/380542/yunus-urges-youths-to-participate-more-in-politics,Yunus urges more youth participation in politics,"06 May 2025, 07:28 PM",foreign_affairs,encourag young peopl join polit otherwis play activ role policy mak chief advis tell visit polit activist Norway chief advis rd Muhammad sinus Tuesday urg young peopl particip polit activ translat dream realiti bring mean chang respect societi chief advis make call group young polit activist differ polit parti Norway call state guest hous jejunum capit encourag young peopl join polit otherwis play activ role policy mak chief advis tell visit polit activist visit Norwegian deleg includ name Ahmed deputi leader socialist youth leagu fawn war sam intern leader auk member central board Dane soften member center parti Ola even member conserv parti hale Erasmus clubland member christian democrat to bia wasteland member green parti affili group green youth thyroid h nonslip ken former leader young liber clandestin sinus inquir polit background vision activ also ask percentag youth particip mainstream polit Norway visit polit activist share experi meet young peopl Bangladesh say mani young Bangladeshi never abl vote lifetim ask interim govern Bangladesh ensur vote right main commit new govern systemat reform last year peopl vote across three term fake vote system place author claim huge success realiti one vote reform institut necessari ensur young peopl can exercis vote right say chief advis call countri s polit environ old fashion say main challeng interim govern face clean mess inherit creat new structur new begin pick piec rubbl challeng say chief advis transit period us just hope transit will short ad
https://www.dhakatribune.com/bangladesh/foreign-affairs/380543/asif-nazrul-efforts-underway-to-enhance-legal,Asif Nazrul: Efforts underway to enhance legal immigration in Italy,"06 May 2025, 07:19 PM",foreign_affairs,Bangladesh sign moi Itali stop illeg immigr increas legal immigr expatri welfar oversea employ advis rd as if natur Tuesday say effort underway expand legal immigr across European countri includ Itali support initi sever groundbreak measur alreadi take sign memorandum understand nous six European nation includ Portug Austria advis say moi sign ceremoni migrat mobil Bangladesh Itali ministri s confer room as if natur put pen paper behalf Bangladesh Itali s home minist matt pianofort countri Bangladesh sign moi Itali first time stop illeg immigr increas legal immigr warrior fetch air imag kw b advis say initi aim expand migrat legal channel ensur seek go Itali can travel safe secur fair wage mention Itali will take season non season peopl say plan form joint work group will meet year technic train center Itali can teach employe Italian languag work ad respond journalist inquiri numb peopl send Itali sector will join as if natur say moi specifi detail howev exist quota will increas Itali will consid expand refer long stand relationship Bangladesh Itali matt pianofort say consist encourag worker use legal channel Italian govern long commit effort sign moi bond two countri will grow even strong regard recent visit Saudi Arabia as if natur inform report opportun creat legal femal worker current resid countri without proper document ad product discuss take place Saudi govern send skill unskil worker Bangladesh advis mention discuss also hold Jordanian govern regard expans male worker recruit Jordan addit femal worker Jordan becom undocu due various reason includ chang place employ can contact relev author legal status confess say ad process will allow obtain legal status smooth wherea failur may lead signific difficulti rd nematod mullah subhuman senior secretari ministri expatri welfar oversea employ describ moi histor mileston facilit employ opportun Bangladeshi Itali
https://www.dhakatribune.com/bangladesh/foreign-affairs/380502/bangladesh-italy-for-making-arrangements-to,"Bangladesh, Italy for making arrangements to prevent transnational crimes","06 May 2025, 03:10 PM",foreign_affairs,chief advis stress need expand bilater trade great market access busi busi partnership joint ventur Bangladesh Itali agre enhanc cooper combat transnat organ crime includ human traffick migrant smuggl good terror cybercaf two countri emphas import capac build continu inform intellig share joint train strengthen secur framework nation side agre make arrang toward establish joint committe promot cooper prevent combat transnat organ crime capac build initi law enforc agenc accord joint statement issu just conclud visit Italian minist interior matt pianofort pay offici visit Bangladesh may one key outcom visit sign memorandum understand moi migrat mobil two govern say ministri foreign affair Tuesday Bangladesh moi reflect govern s commit expand labor market abroad secur remitt inflow uplift live peopl legal migrat pathway Itali offer solut challeng labor shortag promot safe order regular migrat moi will also help address irregular migrat joint effect includ line provis standard oper procedur identif return person without author stay sign Bangladesh EU say ministri foreign affair visit meet chief advis prof Muhammad sinus pianofort also hold bilater meet foreign affair advis MD toughi hosanna law justic parliamentari affair expatri welfar oversea employ advis rd as if natur home affair agricultur advis Lt general red MD Jahangir lama chowder visit reaffirm longstand tie friendship cooper Bangladesh Itali grind mutual respect share valu common interest visit side review state bilater relat discuss wide ring issu includ secur cooper migrat manag law enforc collabor streamlin visa process arrang welfar Bangladeshi diaspora Itali two countri also reflect share desir Bangladesh Itali foster mutual benefici partnership promot econom growth social develop good peopl meet chief advis pianofort reaffirm Itali s continu support interim govern Bangladesh initi polit sociolog econom reform echo Italian prime minist orgiast melon s commit convey meet Bangladesh chief advis sidelin unit nation general assembl Septemb new York describ Itali valu partner Bangladesh chief advis stress need expand bilater trade includ great market access busi busi partnership joint ventur sector textil leather inform technolog food process also lay emphasi deepen bilater relat enhanc cooper diver area includ innov climat chang renew energi educ cultur exchang migrat peopl peopl link especi youth meet advis expatri welfar oversea employ Italian minist emphas promot mutual prosper labor mobil view increas demand skill worker Itali potenti Bangladesh provid good train hardwork young workforc Bangladesh expatri welfar advis request consid increas quota skill semi skill Bangladeshi worker legal migrat pathway also agre explor concret avenu enhanc skill develop initi express will work togeth promot formal remitt channel reiter commit ensur digniti safeti well b migrant worker meet Bangladesh foreign advis Italian interior minist two dignitari acknowledg signific contribut Bangladeshi diaspora economi underscor need enhanc legal migrat pathway address irregular migrat joint effort Bangladesh foreign advis appreci govern Itali host 2 large Bangladeshi diaspora Europ also urg resolv issu pend visa applic embassi Itali Dhaka particular genuin work permit early time request find suitabl altern expedit verif work permit Italian provinci immigr offic Bangladesh home advis Italian interior minist bilater meet welcom ongo collabor law enforc agenc two countri pianofort also stress import strengthen cooper repatri arriv illeg two side concur organ visit head govern Itali Bangladesh earli date Italian minist express appreci Bangladesh s effort stabil economi acceler growth good generous host forcibl displac roast Bangladesh side acknowledg Itali s continu support within European union intern forum side express confid outcom visit strengthen partnership Bangladesh Itali lie foundat deep collabor area mutual interest
https://www.dhakatribune.com/bangladesh/foreign-affairs/380454/italy-willing-to-hire-more-bangladeshis-ensure,"Italy keen on hiring more Bangladeshis, ensure safe migration","05 May 2025, 08:04 PM",foreign_affairs,Italian pm orgiast melon expect visit Bangladesh much keen renew relaunch bilater cooper Dhaka interior minist matt pianofort tell chief advis rd Muhammad sinus Itali will hire peopl Bangladesh will undertak measur ensur safe migrat countri Italian interior minist matt pianofort inform chief advis rd Muhammad sinus Monday Italian minist call chief advis state guest hous jejunum afternoon issu mutual interest includ safe legal migrat Bangladeshi combat human traffick trade invest discuss pianofort tell sinus Italian prime minist orgiast melon expect visit Bangladesh sometim Septemb much keen renew relaunch bilater cooper Dhaka great Bangladeshi communiti Itali realli satisfi Bangladeshi communiti young hardwork integr Italian societi perfect need Itali say reason share mani reli illeg mean reach Itali danger want one follow legal framework visit minist say say uncontrol arriv migrant sea problemat European nation seek Bangladesh s cooper elimin illeg migrat organ crime propos new way cooper polici say chief advis say Bangladesh eager work Itali stop illeg migrat human traffick Bangladeshi live Itali grate host countri appreci way treat Itali chief advis say sinus say intern group peopl tri lure Itali illeg way peopl creat problem ad migrant suffer beneficiari human traffick say chief advis chief advis recal meet Italian prime minist sidelin fungal new York Septemb last year say two countri will work togeth close combat issu
https://www.dhakatribune.com/bangladesh/foreign-affairs/380443/eib-to-provide-%E2%82%AC350mn-loan-for-bangladesh%E2%80%99s,EIB to provide €350m loan for Bangladesh’s renewable energy projects,"05 May 2025, 07:05 PM",foreign_affairs,loan will complement addit million grant European union European invest bank ab European union s EU main lend arm approv million framework loan implement renew energi project Bangladesh project s aim support Bangladesh s sustain develop environment protect climat chang risk reduct adapt say financ ministri handout Monday loan will complement addit million grant European union EU ministri say Bangladesh strengthen develop cooper high level bilater meet key intern financi partner hold part ht annual meet Asian develop bank dab Sunday financ advis rd sled Ahmed hold bilater meet presid ab Nadia clvi o meet focus expand ab s ongo support invest new project ab work Bangladesh framework agreement sinc date ab invest approxim million six ongo project health water suppli transport communic sector ab s primari focus EU member state institut play signific role implement EU s develop cooper countri region worldwid prioriti area includ climat environ infrastructur time innov skill develop signific develop ministri financ announc ab approv million framework loan implement renew energi project Bangladesh loan will accompani addit million grant EU project gear toward support Bangladesh s sustain develop protect environ mitig adapt climat chang risk meet financ advis emphas need increas invest human resourc develop infrastructur address challeng LDC graduat escap middl incom trap urg EU institut provid grant base concession loan assist strateg sector financ advis also hold bilater meet repres japan bank intern cooper cubic cubic long key partner Bangladesh s develop provid support project financ strateg partnership invest cooper notabl financ cubic includ pad fertil factori million fulli repay equip alongshor fertil factori suppli Mitsubishi menag ghat power project million co financ dab besid Bangladesh deleg hold bilater meet dab vice presid south central west Asia mingl yang OPEC fund vice presid prof Michael rememb vice presid agricultur innov mission climat aim climat meet facilit discuss issu mutual interest
https://www.dhakatribune.com/bangladesh/foreign-affairs/380428/home-adviser-italy-keen-to-take-bangladeshi,Adviser: Italy keen to recruit Bangladeshi workers,"05 May 2025, 05:39 PM",foreign_affairs,Itali valu Bangladeshi worker open hire legal home advis Lt gen red Jahangir lama chowder say Itali express interest recruit Bangladeshi worker home advis Lt gen red Jahangir lama chowder say Monday Jahangir brief report meet Italian counterpart matt pianofort offic Dhaka Italian govern appreci hard work Bangladeshi worker will hire Bangladesh legal advis say Itali say Bangladeshi worker extrem hardwork want bring worker legal mean instead encourag riski sea rout use mani via 3 countri also request alreadi Itali irregular rout grant legal status say Jahangir two side also discuss enhanc cooper law enforc agenc includ polic coast guard border guard Bangladesh bib refer attack nip leader hasn't mullah advis say peopl alreadi detain connect incid one involv act will spare assert
https://www.dhakatribune.com/bangladesh/foreign-affairs/380416/ksa-urged-to-recruit-more-skilled-workers-from,Saudi Arabia urged to recruit more skilled workers from Bangladesh,"05 May 2025, 04:44 PM",foreign_affairs,as if natur also suggest send Bangladeshi trainer Saudi Arabia advanc technic languag train can late deliv high qualiti train back home expatri welfar oversea employ advis rd as if natur Monday urg Saudi govern recruit skill worker Bangladesh ahead world expo fife world cup mega event infrastructur project advis come request bilater meet rd mullah bin nasty abut vice minist human resourc social develop Saudi Arabia sidelin ht global summit occup health safeti hold Riyadh also propos verifi employ capac job avail issu work visa sign employ contract onlin prior departur introduc special per departur train cours male femal worker cover Saudi labor law work cultur essenti inform besid invit Saudi author visit technic train center tic Bangladesh express interest design one tic exclus train Saudi bind worker also suggest send Bangladeshi trainer Saudi Arabia advanc technic languag train can late deliv high qualiti train back home as if natur also reaffirm ministri s commit reduc train durat domest worker show interest implement Saudi Arabia s integr train program domest worker various countri emphas train femal domest worker Arabic languag skill use modern household applianc worker undergo one month train prior visa issuanc complet short refresh cours within two week receiv visa depart Saudi Arabia say express appreci format work team involv offici Saudi ministri human resourc Bangladesh embassi address specif challeng face undocu Bangladeshi worker Saudi Arabia discuss Januari meet also mention recent format high power task forc tackl issu relat irregular recruit undocu worker line late foreign offic consult as if natur also law advis express hope work team task forc play vital role resolv issu face Bangladeshi worker Saudi Arabia speak panelist global summit hold kingdom tower Riyadh advis identifi key challeng face develop countri ensur occup health safeti includ limit resourc lack skill manpow advanc technolog weak law enforc resist influenti entiti call upon intern labor organ lo develop countri take lead role protect health social secur undocu inform migrant worker worldwid also reiter Bangladesh s commit expand decent employ opportun link educ industri ensur occup good migrant worker inform Saudi deputi minist upcom ht joint commiss ht joint technic committe meet schedul October Dhaka extend invit visit Bangladesh conveni time
